n_sku,ds,y
1,2017-02-03,9668.34
2,2017-02-03,69434.24
3,2017-02-03,30869.32
4,2017-02-03,8768.8
5,2017-02-03,2259.9
1,2017-02-04,7840.36
2,2017-02-04,77952.14
3,2017-02-04,24473.28
4,2017-02-04,4559.47
5,2017-02-04,2862.34
1,2017-02-05,6402.24
2,2017-02-05,53493.12
3,2017-02-05,42367.84
4,2017-02-05,3512.16
5,2017-02-05,2096.64
1,2017-02-06,9809.12
2,2017-02-06,47383.39
3,2017-02-06,48405.0
4,2017-02-06,8774.37
5,2017-02-06,1087.8
1,2017-02-07,9094.47
2,2017-02-07,70163.52
3,2017-02-07,47771.99
4,2017-02-07,9034.38
5,2017-02-07,1841.84
1,2017-02-08,8900.08
2,2017-02-08,70904.09
3,2017-02-08,50054.91
4,2017-02-08,8230.08
5,2017-02-08,2244.85
1,2017-02-09,8904.35
2,2017-02-09,80183.7
3,2017-02-09,50628.24
4,2017-02-09,8775.36
5,2017-02-09,2210.88
1,2017-02-10,10099.02
2,2017-02-10,83320.69
3,2017-02-10,31126.76
4,2017-02-10,8181.56
5,2017-02-10,2492.03
1,2017-02-11,8187.9
2,2017-02-11,76039.92
3,2017-02-11,23372.41
4,2017-02-11,4112.55
5,2017-02-11,2754.0
1,2017-02-12,6078.99
2,2017-02-12,62865.42
3,2017-02-12,42855.45
4,2017-02-12,3126.16
5,2017-02-12,2569.32
1,2017-02-13,8960.55
2,2017-02-13,44945.68
3,2017-02-13,48378.6
4,2017-02-13,9133.56
5,2017-02-13,1165.96
1,2017-02-14,9154.66
2,2017-02-14,68386.94
3,2017-02-14,47168.88
4,2017-02-14,9505.08
5,2017-02-14,1719.57
1,2017-02-15,9416.4
2,2017-02-15,77250.6
3,2017-02-15,43334.76
4,2017-02-15,8844.42
5,2017-02-15,2213.05
1,2017-02-16,7595.98
2,2017-02-16,71410.68
3,2017-02-16,40001.83
4,2017-02-16,9486.72
5,2017-02-16,1769.78
1,2017-02-17,9242.38
2,2017-02-17,68686.06
3,2017-02-17,28474.35
4,2017-02-17,7249.28
5,2017-02-17,2752.82
1,2017-02-18,7749.73
2,2017-02-18,68714.45
3,2017-02-18,26256.93
4,2017-02-18,3949.11
5,2017-02-18,2854.67
1,2017-02-19,6394.31
2,2017-02-19,54471.04
3,2017-02-19,48605.4
4,2017-02-19,3553.5
5,2017-02-19,2533.44
1,2017-02-20,8891.54
2,2017-02-20,46011.24
3,2017-02-20,35213.36
4,2017-02-20,8410.2
5,2017-02-20,1978.56
1,2017-02-21,8446.26
2,2017-02-21,71611.48
3,2017-02-21,45901.47
4,2017-02-21,8696.52
5,2017-02-21,2433.66
1,2017-02-22,8532.08
2,2017-02-22,62498.6
3,2017-02-22,43643.11
4,2017-02-22,8501.7
5,2017-02-22,2612.16
1,2017-02-23,9138.36
2,2017-02-23,73608.51
3,2017-02-23,46647.36
4,2017-02-23,9502.62
5,2017-02-23,2890.5
1,2017-02-24,10545.12
2,2017-02-24,69501.47
3,2017-02-24,29074.76
4,2017-02-24,9237.24
5,2017-02-24,3529.93
1,2017-02-25,6771.78
2,2017-02-25,81187.56
3,2017-02-25,25813.75
4,2017-02-25,4961.84
5,2017-02-25,3341.52
1,2017-02-26,4340.7
2,2017-02-26,57747.9
3,2017-02-26,24227.04
4,2017-02-26,2962.28
5,2017-02-26,2650.39
1,2017-02-27,5324.33
2,2017-02-27,44338.66
3,2017-02-27,25426.44
4,2017-02-27,7296.1575
5,2017-02-27,1523.08
1,2017-02-28,5880.0
2,2017-02-28,44127.87
3,2017-02-28,42436.35
4,2017-02-28,3608.24
5,2017-02-28,1327.93
1,2017-03-01,10335.36
2,2017-03-01,46323.06
3,2017-03-01,45776.24
4,2017-03-01,9582.56
5,2017-03-01,1350.51
1,2017-03-02,7723.14
2,2017-03-02,88125.41
3,2017-03-02,46311.36
4,2017-03-02,8697.5
5,2017-03-02,2888.12
1,2017-03-03,9894.72
2,2017-03-03,77091.36
3,2017-03-03,32876.55
4,2017-03-03,7787.9
5,2017-03-03,3305.23
1,2017-03-04,7662.27
2,2017-03-04,82392.14
3,2017-03-04,27190.8
4,2017-03-04,3807.0
5,2017-03-04,3595.73
1,2017-03-05,6035.82
2,2017-03-05,58287.7
3,2017-03-05,41214.8
4,2017-03-05,3217.65
5,2017-03-05,2844.66
1,2017-03-06,9131.85
2,2017-03-06,47078.21
3,2017-03-06,32380.8
4,2017-03-06,8209.08
5,2017-03-06,1950.13
1,2017-03-07,10019.65
2,2017-03-07,62005.58
3,2017-03-07,39341.04
4,2017-03-07,6363.8
5,2017-03-07,2727.45
1,2017-03-08,11637.93
2,2017-03-08,61032.18
3,2017-03-08,52218.63
4,2017-03-08,9225.71
5,2017-03-08,2627.7
1,2017-03-09,11109.81
2,2017-03-09,67987.65
3,2017-03-09,46445.5
4,2017-03-09,8784.98
5,2017-03-09,2815.91
1,2017-03-10,10321.36
2,2017-03-10,71827.14
3,2017-03-10,32793.69
4,2017-03-10,8891.99
5,2017-03-10,2954.88
1,2017-03-11,7986.98
2,2017-03-11,74882.28
3,2017-03-11,29695.9
4,2017-03-11,4362.05
5,2017-03-11,3641.05
1,2017-03-12,6293.76
2,2017-03-12,64663.16
3,2017-03-12,44843.82
4,2017-03-12,3143.64
5,2017-03-12,3797.43
1,2017-03-13,10073.18
2,2017-03-13,53485.21
3,2017-03-13,44928.45
4,2017-03-13,8856.0
5,2017-03-13,2550.08
1,2017-03-14,9488.54
2,2017-03-14,70443.76
3,2017-03-14,41000.35
4,2017-03-14,8269.88
5,2017-03-14,2750.97
1,2017-03-15,9965.28
2,2017-03-15,75364.8
3,2017-03-15,43746.92
4,2017-03-15,7830.72
5,2017-03-15,2734.08
1,2017-03-16,9598.05
2,2017-03-16,76810.78
3,2017-03-16,50048.44
4,2017-03-16,9730.8
5,2017-03-16,2437.7
1,2017-03-17,10659.6
2,2017-03-17,81276.94
3,2017-03-17,33848.64
4,2017-03-17,9676.74
5,2017-03-17,2929.41
1,2017-03-18,9426.62
2,2017-03-18,78865.5
3,2017-03-18,28635.37
4,2017-03-18,4473.0
5,2017-03-18,3178.14
1,2017-03-19,6478.29
2,2017-03-19,56895.56
3,2017-03-19,42842.38
4,2017-03-19,4276.8
5,2017-03-19,3556.28
1,2017-03-20,8818.81
2,2017-03-20,54669.3
3,2017-03-20,45236.8
4,2017-03-20,8066.14
5,2017-03-20,2346.75
1,2017-03-21,9299.42
2,2017-03-21,72627.36
3,2017-03-21,44056.78
4,2017-03-21,9226.44
5,2017-03-21,2521.3
1,2017-03-22,10918.28
2,2017-03-22,73848.0
3,2017-03-22,55291.18
4,2017-03-22,7938.68
5,2017-03-22,2933.04
1,2017-03-23,9725.94
2,2017-03-23,71240.72
3,2017-03-23,25993.36
4,2017-03-23,8958.18
5,2017-03-23,2940.98
1,2017-03-24,8144.28
2,2017-03-24,88880.76
3,2017-03-24,30266.88
4,2017-03-24,3972.03
5,2017-03-24,3977.82
1,2017-03-25,9062.9
2,2017-03-25,53322.07
3,2017-03-25,27961.56
4,2017-03-25,3805.85
5,2017-03-25,2995.52
1,2017-03-26,7151.76
2,2017-03-26,58267.5
3,2017-03-26,48067.82
4,2017-03-26,3792.11
5,2017-03-26,2600.64
1,2017-03-27,10183.68
2,2017-03-27,44702.8
3,2017-03-27,48786.98
4,2017-03-27,8544.64
5,2017-03-27,1830.39
1,2017-03-28,10304.1
2,2017-03-28,66421.24
3,2017-03-28,46824.61
4,2017-03-28,7937.76
5,2017-03-28,2380.08
1,2017-03-29,9989.91
2,2017-03-29,68818.56
3,2017-03-29,40424.4
4,2017-03-29,7588.49
5,2017-03-29,3024.0
1,2017-03-30,9366.63
2,2017-03-30,70039.4
3,2017-03-30,43920.24
4,2017-03-30,8623.68
5,2017-03-30,2568.08
1,2017-03-31,11139.44
2,2017-03-31,68925.48
3,2017-03-31,42180.58
4,2017-03-31,10223.7
5,2017-03-31,3359.38
1,2017-04-01,9745.86
2,2017-04-01,87061.62
3,2017-04-01,26676.12
4,2017-04-01,4319.85
5,2017-04-01,4872.78
1,2017-04-02,6213.4
2,2017-04-02,69464.4
3,2017-04-02,47244.36
4,2017-04-02,3291.82
5,2017-04-02,4050.1
1,2017-04-03,9033.48
2,2017-04-03,45330.12
3,2017-04-03,46234.08
4,2017-04-03,8963.39
5,2017-04-03,2368.08
1,2017-04-04,10235.34
2,2017-04-04,65085.12
3,2017-04-04,50979.76
4,2017-04-04,8020.74
5,2017-04-04,2659.8
1,2017-04-05,10804.83
2,2017-04-05,73826.96
3,2017-04-05,30270.71
4,2017-04-05,8866.62
5,2017-04-05,3173.22
1,2017-04-06,8019.0
2,2017-04-06,87004.91
3,2017-04-06,52565.7
4,2017-04-06,3622.71
5,2017-04-06,3274.34
1,2017-04-07,10825.3
2,2017-04-07,49072.3
3,2017-04-07,32641.05
4,2017-04-07,9327.78
5,2017-04-07,2288.3
1,2017-04-08,9704.9
2,2017-04-08,79928.64
3,2017-04-08,21012.8
4,2017-04-08,4666.27
5,2017-04-08,3558.06
1,2017-04-09,5205.36
2,2017-04-09,66128.12
3,2017-04-09,44265.9
4,2017-04-09,2798.45
5,2017-04-09,3281.46
1,2017-04-10,9142.83
2,2017-04-10,38129.22
3,2017-04-10,52309.1
4,2017-04-10,7933.63
5,2017-04-10,1715.99
1,2017-04-11,9433.68
2,2017-04-11,64482.8
3,2017-04-11,50032.32
4,2017-04-11,9809.76
5,2017-04-11,2055.06
1,2017-04-12,12233.55
2,2017-04-12,71583.45
3,2017-04-12,34786.5
4,2017-04-12,9202.35
5,2017-04-12,2720.36
1,2017-04-13,7648.9
2,2017-04-13,76150.24
3,2017-04-13,45641.862499999996
4,2017-04-13,5790.51
5,2017-04-13,2836.35
1,2017-04-14,9717.7825
2,2017-04-14,60140.67
3,2017-04-14,29503.44
4,2017-04-14,7472.7575
5,2017-04-14,2667.24
1,2017-04-15,8649.15
2,2017-04-15,43936.34
3,2017-04-15,28827.81
4,2017-04-15,3211.29
5,2017-04-15,1842.48
1,2017-04-16,7527.52
2,2017-04-16,53644.5
3,2017-04-16,41868.19
4,2017-04-16,4060.42
5,2017-04-16,1717.71
1,2017-04-17,8902.89
2,2017-04-17,57272.25
3,2017-04-17,48835.28
4,2017-04-17,9719.08
5,2017-04-17,1956.55
1,2017-04-18,9862.32
2,2017-04-18,71178.03
3,2017-04-18,47444.75
4,2017-04-18,8887.62
5,2017-04-18,2641.83
1,2017-04-19,9341.1
2,2017-04-19,73338.12
3,2017-04-19,51659.94
4,2017-04-19,9102.11
5,2017-04-19,2979.95
1,2017-04-20,9509.76
2,2017-04-20,82123.87
3,2017-04-20,52240.57
4,2017-04-20,8297.38
5,2017-04-20,2825.46
1,2017-04-21,10593.44
2,2017-04-21,68031.6
3,2017-04-21,37138.71
4,2017-04-21,8702.4
5,2017-04-21,3325.2
1,2017-04-22,9151.44
2,2017-04-22,76340.22
3,2017-04-22,30657.96
4,2017-04-22,4316.9
5,2017-04-22,3789.5
1,2017-04-23,6648.65
2,2017-04-23,67546.44
3,2017-04-23,42597.04
4,2017-04-23,3336.84
5,2017-04-23,4456.08
1,2017-04-24,9117.03
2,2017-04-24,52959.83
3,2017-04-24,42541.95
4,2017-04-24,9151.8
5,2017-04-24,2925.38
1,2017-04-25,10148.76
2,2017-04-25,75584.8
3,2017-04-25,50262.16
4,2017-04-25,7846.93
5,2017-04-25,2627.64
1,2017-04-26,10167.67
2,2017-04-26,66237.39
3,2017-04-26,54517.44
4,2017-04-26,8124.52
5,2017-04-26,2374.52
1,2017-04-27,10978.42
2,2017-04-27,71485.6
3,2017-04-27,55156.68
4,2017-04-27,9029.28
5,2017-04-27,3237.3
1,2017-04-28,11962.75
2,2017-04-28,70748.92
3,2017-04-28,35922.98
4,2017-04-28,9583.12
5,2017-04-28,3133.06
1,2017-04-29,9484.98
2,2017-04-29,71367.67
3,2017-04-29,32197.21
4,2017-04-29,4525.64
5,2017-04-29,3416.04
1,2017-04-30,6989.64
2,2017-04-30,63432.27
3,2017-04-30,24307.92
4,2017-04-30,3664.66
5,2017-04-30,3888.38
1,2017-05-01,6378.3
2,2017-05-01,59630.04
3,2017-05-01,40973.94
4,2017-05-01,7430.206
5,2017-05-01,2602.56
1,2017-05-02,10176.4
2,2017-05-02,47233.2
3,2017-05-02,43402.45
4,2017-05-02,8244.45
5,2017-05-02,1812.8
1,2017-05-03,10266.88
2,2017-05-03,80445.96
3,2017-05-03,51116.84
4,2017-05-03,7998.0
5,2017-05-03,2339.66
1,2017-05-04,10168.32
2,2017-05-04,79012.5
3,2017-05-04,48043.4
4,2017-05-04,8738.34
5,2017-05-04,2683.2
1,2017-05-05,11284.76
2,2017-05-05,75342.4
3,2017-05-05,33749.7
4,2017-05-05,8464.26
5,2017-05-05,3076.12
1,2017-05-06,8748.55
2,2017-05-06,81524.62
3,2017-05-06,24780.59
4,2017-05-06,4050.76
5,2017-05-06,3370.95
1,2017-05-07,5541.3
2,2017-05-07,68553.0
3,2017-05-07,44169.84
4,2017-05-07,2909.85
5,2017-05-07,4094.78
1,2017-05-08,8969.94
2,2017-05-08,45919.65
3,2017-05-08,49990.72
4,2017-05-08,8432.61
5,2017-05-08,2324.4
1,2017-05-09,8146.98
2,2017-05-09,63928.04
3,2017-05-09,43174.88
4,2017-05-09,8479.74
5,2017-05-09,2866.7
1,2017-05-10,10610.04
2,2017-05-10,78190.32
3,2017-05-10,42920.76
4,2017-05-10,9934.05
5,2017-05-10,2906.8
1,2017-05-11,8706.66
2,2017-05-11,80160.67
3,2017-05-11,51059.96
4,2017-05-11,9381.76
5,2017-05-11,2931.12
1,2017-05-12,10032.2
2,2017-05-12,70822.57
3,2017-05-12,35938.24
4,2017-05-12,9127.04
5,2017-05-12,2490.06
1,2017-05-13,9854.25
2,2017-05-13,72253.09
3,2017-05-13,29854.55
4,2017-05-13,4273.47
5,2017-05-13,2861.4
1,2017-05-14,6287.28
2,2017-05-14,63456.64
3,2017-05-14,43835.85
4,2017-05-14,4107.5
5,2017-05-14,3099.18
1,2017-05-15,8533.85
2,2017-05-15,55130.02
3,2017-05-15,48067.5
4,2017-05-15,8773.54
5,2017-05-15,2630.06
1,2017-05-16,9111.83
2,2017-05-16,70565.88
3,2017-05-16,49696.15
4,2017-05-16,9410.1
5,2017-05-16,2596.02
1,2017-05-17,10742.8
2,2017-05-17,68776.44
3,2017-05-17,45162.3
4,2017-05-17,8455.95
5,2017-05-17,2979.72
1,2017-05-18,8874.32
2,2017-05-18,74512.34
3,2017-05-18,48150.74
4,2017-05-18,8512.95
5,2017-05-18,2870.42
1,2017-05-19,9533.04
2,2017-05-19,73126.25
3,2017-05-19,35333.55
4,2017-05-19,9315.23
5,2017-05-19,2926.38
1,2017-05-20,8388.5
2,2017-05-20,74399.25
3,2017-05-20,26615.88
4,2017-05-20,3850.2
5,2017-05-20,2922.84
1,2017-05-21,5835.52
2,2017-05-21,59851.44
3,2017-05-21,46797.52
4,2017-05-21,3143.66
5,2017-05-21,3026.97
1,2017-05-22,9043.32
2,2017-05-22,43381.0
3,2017-05-22,48781.44
4,2017-05-22,8969.24
5,2017-05-22,2067.12
1,2017-05-23,10897.82
2,2017-05-23,77388.82
3,2017-05-23,51682.8
4,2017-05-23,8855.04
5,2017-05-23,2206.89
1,2017-05-24,11104.8
2,2017-05-24,75041.01
3,2017-05-24,41580.98
4,2017-05-24,8195.16
5,2017-05-24,2908.26
1,2017-05-25,8127.8324999999995
2,2017-05-25,78198.72
3,2017-05-25,48699.58
4,2017-05-25,7506.915
5,2017-05-25,3179.48
1,2017-05-26,9617.14
2,2017-05-26,41036.32
3,2017-05-26,33914.31
4,2017-05-26,8868.42
5,2017-05-26,2516.4
1,2017-05-27,9265.0
2,2017-05-27,85260.89
3,2017-05-27,27128.14
4,2017-05-27,4228.45
5,2017-05-27,2832.29
1,2017-05-28,6444.71
2,2017-05-28,53987.44
3,2017-05-28,45117.09
4,2017-05-28,3598.6
5,2017-05-28,2075.45
1,2017-05-29,8978.88
2,2017-05-29,43275.35
3,2017-05-29,49439.35
4,2017-05-29,7834.32
5,2017-05-29,1717.17
1,2017-05-30,9798.03
2,2017-05-30,75062.82
3,2017-05-30,41230.28
4,2017-05-30,8955.44
5,2017-05-30,2440.86
1,2017-05-31,9290.16
2,2017-05-31,67622.66
3,2017-05-31,47481.98
4,2017-05-31,8432.21
5,2017-05-31,2965.89
1,2017-06-01,10561.2
2,2017-06-01,81892.79
3,2017-06-01,44766.85
4,2017-06-01,7893.6
5,2017-06-01,2541.69
1,2017-06-02,9197.24
2,2017-06-02,79200.45
3,2017-06-02,33413.04
4,2017-06-02,9638.56
5,2017-06-02,2971.5
1,2017-06-03,9023.85
2,2017-06-03,72750.84
3,2017-06-03,25928.35
4,2017-06-03,4437.3
5,2017-06-03,2864.88
1,2017-06-04,5704.75
2,2017-06-04,60707.17
3,2017-06-04,43153.92
4,2017-06-04,3566.69
5,2017-06-04,2926.22
1,2017-06-05,9076.64
2,2017-06-05,53035.04
3,2017-06-05,44391.08
4,2017-06-05,7995.64
5,2017-06-05,1746.52
1,2017-06-06,9875.64
2,2017-06-06,65404.43
3,2017-06-06,50884.24
4,2017-06-06,8266.56
5,2017-06-06,2558.52
1,2017-06-07,9887.22
2,2017-06-07,74976.34
3,2017-06-07,49503.55
4,2017-06-07,8910.3
5,2017-06-07,2489.12
1,2017-06-08,10494.82
2,2017-06-08,73096.32
3,2017-06-08,53099.64
4,2017-06-08,8411.52
5,2017-06-08,2853.69
1,2017-06-09,10650.45
2,2017-06-09,74359.23
3,2017-06-09,37797.9
4,2017-06-09,7825.95
5,2017-06-09,2940.65
1,2017-06-10,9145.62
2,2017-06-10,78250.06
3,2017-06-10,26187.8
4,2017-06-10,3909.1
5,2017-06-10,3209.85
1,2017-06-11,6423.9
2,2017-06-11,58142.16
3,2017-06-11,44496.81
4,2017-06-11,3192.61
5,2017-06-11,3537.27
1,2017-06-12,9449.28
2,2017-06-12,50806.81
3,2017-06-12,49012.55
4,2017-06-12,7783.35
5,2017-06-12,2681.8
1,2017-06-13,9928.71
2,2017-06-13,65106.86
3,2017-06-13,48714.48
4,2017-06-13,7731.84
5,2017-06-13,2750.76
1,2017-06-14,9899.01
2,2017-06-14,69753.64
3,2017-06-14,47011.58
4,2017-06-14,8927.28
5,2017-06-14,2570.52
1,2017-06-15,10979.52
2,2017-06-15,82565.7
3,2017-06-15,48400.09
4,2017-06-15,9048.9
5,2017-06-15,2622.72
1,2017-06-16,10726.65
2,2017-06-16,82246.5
3,2017-06-16,27141.66
4,2017-06-16,9022.0
5,2017-06-16,2823.4
1,2017-06-17,8166.86
2,2017-06-17,74905.74
3,2017-06-17,26123.1
4,2017-06-17,3344.82
5,2017-06-17,2807.35
1,2017-06-18,6466.26
2,2017-06-18,52044.86
3,2017-06-18,47571.84
4,2017-06-18,3074.24
5,2017-06-18,3039.96
1,2017-06-19,9446.94
2,2017-06-19,51993.81
3,2017-06-19,39392.33500000001
4,2017-06-19,7207.68
5,2017-06-19,2178.92
1,2017-06-20,5494.08
2,2017-06-20,80938.01
3,2017-06-20,45105.0
4,2017-06-20,3599.76
5,2017-06-20,2236.3
1,2017-06-21,10055.43
2,2017-06-21,45300.15
3,2017-06-21,45951.36
4,2017-06-21,7889.92
5,2017-06-21,2129.54
1,2017-06-22,9228.39
2,2017-06-22,79967.68
3,2017-06-22,46160.55
4,2017-06-22,7992.35
5,2017-06-22,3135.32
1,2017-06-23,11831.95
2,2017-06-23,75913.2
3,2017-06-23,35073.72
4,2017-06-23,8701.44
5,2017-06-23,3065.28
1,2017-06-24,8157.24
2,2017-06-24,75513.21
3,2017-06-24,30113.43
4,2017-06-24,3796.52
5,2017-06-24,3207.76
1,2017-06-25,6683.22
2,2017-06-25,63179.55
3,2017-06-25,42697.23
4,2017-06-25,3908.85
5,2017-06-25,3429.12
1,2017-06-26,9490.48
2,2017-06-26,50367.1
3,2017-06-26,41362.86
4,2017-06-26,7901.15
5,2017-06-26,2327.64
1,2017-06-27,11373.48
2,2017-06-27,74667.06
3,2017-06-27,50056.92
4,2017-06-27,8325.43
5,2017-06-27,2562.02
1,2017-06-28,9563.82
2,2017-06-28,80008.18
3,2017-06-28,47962.89
4,2017-06-28,7953.36
5,2017-06-28,2797.48
1,2017-06-29,9694.08
2,2017-06-29,71552.1
3,2017-06-29,54816.48
4,2017-06-29,8068.8
5,2017-06-29,2970.0
1,2017-06-30,10288.32
2,2017-06-30,80618.72
3,2017-06-30,36772.02
4,2017-06-30,8374.01
5,2017-06-30,2908.72
1,2017-07-01,10094.49
2,2017-07-01,87300.74
3,2017-07-01,26944.96
4,2017-07-01,3550.82
5,2017-07-01,3159.28
1,2017-07-02,6432.0
2,2017-07-02,67540.54
3,2017-07-02,44431.2
4,2017-07-02,3054.25
5,2017-07-02,4048.88
1,2017-07-03,9641.46
2,2017-07-03,52791.62
3,2017-07-03,48128.85
4,2017-07-03,8265.24
5,2017-07-03,2159.92
1,2017-07-04,10343.11
2,2017-07-04,67196.22
3,2017-07-04,45969.76
4,2017-07-04,7941.05
5,2017-07-04,2230.41
1,2017-07-05,9615.9
2,2017-07-05,71728.32
3,2017-07-05,44320.64
4,2017-07-05,7769.7
5,2017-07-05,2920.32
1,2017-07-06,10597.88
2,2017-07-06,72123.05
3,2017-07-06,43688.04
4,2017-07-06,7736.85
5,2017-07-06,2684.16
1,2017-07-07,9885.84
2,2017-07-07,70090.93
3,2017-07-07,33165.3
4,2017-07-07,7586.18
5,2017-07-07,2445.37
1,2017-07-08,9604.32
2,2017-07-08,78531.75
3,2017-07-08,22952.4
4,2017-07-08,3889.14
5,2017-07-08,2681.09
1,2017-07-09,6210.78
2,2017-07-09,56985.39
3,2017-07-09,50185.44
4,2017-07-09,2874.11
5,2017-07-09,2721.95
1,2017-07-10,8945.2
2,2017-07-10,39158.21
3,2017-07-10,51801.14
4,2017-07-10,8199.36
5,2017-07-10,2014.81
1,2017-07-11,11107.74
2,2017-07-11,67500.46
3,2017-07-11,45153.36
4,2017-07-11,7273.53
5,2017-07-11,2590.64
1,2017-07-12,9654.41
2,2017-07-12,70295.36
3,2017-07-12,48300.96
4,2017-07-12,7226.6
5,2017-07-12,2600.92
1,2017-07-13,8494.36
2,2017-07-13,68855.56
3,2017-07-13,53216.8
4,2017-07-13,8627.85
5,2017-07-13,2596.35
1,2017-07-14,9781.2
2,2017-07-14,82033.21
3,2017-07-14,35819.28
4,2017-07-14,8731.8
5,2017-07-14,2979.66
1,2017-07-15,8961.0
2,2017-07-15,76870.38
3,2017-07-15,29466.75
4,2017-07-15,3935.29
5,2017-07-15,2964.0
1,2017-07-16,6001.9
2,2017-07-16,64689.84
3,2017-07-16,45226.25
4,2017-07-16,3237.05
5,2017-07-16,2477.6
1,2017-07-17,8666.84
2,2017-07-17,42122.34
3,2017-07-17,47823.75
4,2017-07-17,7172.16
5,2017-07-17,1769.54
1,2017-07-18,9973.54
2,2017-07-18,73482.25
3,2017-07-18,50917.65
4,2017-07-18,7789.32
5,2017-07-18,2277.6
1,2017-07-19,10035.29
2,2017-07-19,72610.32
3,2017-07-19,43070.3
4,2017-07-19,7276.05
5,2017-07-19,2657.42
1,2017-07-20,10170.45
2,2017-07-20,72417.55
3,2017-07-20,47766.0
4,2017-07-20,7567.56
5,2017-07-20,2562.0
1,2017-07-21,10346.99
2,2017-07-21,70997.32
3,2017-07-21,40994.9
4,2017-07-21,8040.24
5,2017-07-21,2965.68
1,2017-07-22,9627.78
2,2017-07-22,89040.6
3,2017-07-22,30294.07
4,2017-07-22,3982.78
5,2017-07-22,3182.8
1,2017-07-23,7376.03
2,2017-07-23,68177.08
3,2017-07-23,42868.14
4,2017-07-23,3038.31
5,2017-07-23,2969.49
1,2017-07-24,8920.32
2,2017-07-24,48372.48
3,2017-07-24,50601.07
4,2017-07-24,6890.1
5,2017-07-24,2215.44
1,2017-07-25,9738.45
2,2017-07-25,62939.24
3,2017-07-25,46110.6
4,2017-07-25,7136.91
5,2017-07-25,2498.42
1,2017-07-26,9900.79
2,2017-07-26,70417.15
3,2017-07-26,46867.2
4,2017-07-26,7261.8
5,2017-07-26,2588.63
1,2017-07-27,9629.62
2,2017-07-27,73845.94
3,2017-07-27,50949.96
4,2017-07-27,7500.06
5,2017-07-27,2816.22
1,2017-07-28,11878.82
2,2017-07-28,81872.64
3,2017-07-28,38862.4
4,2017-07-28,7961.76
5,2017-07-28,2954.04
1,2017-07-29,10412.28
2,2017-07-29,81644.78
3,2017-07-29,23797.64
4,2017-07-29,4024.35
5,2017-07-29,2808.26
1,2017-07-30,6482.06
2,2017-07-30,59699.49
3,2017-07-30,48492.4
4,2017-07-30,2798.7
5,2017-07-30,3537.05
1,2017-07-31,9780.78
2,2017-07-31,43329.63
3,2017-07-31,47364.72
4,2017-07-31,6830.98
5,2017-07-31,1775.66
1,2017-08-01,8463.08
2,2017-08-01,67728.0
3,2017-08-01,50544.66
4,2017-08-01,7647.15
5,2017-08-01,2695.68
1,2017-08-02,11280.52
2,2017-08-02,74292.87
3,2017-08-02,55667.39
4,2017-08-02,7558.95
5,2017-08-02,2431.56
1,2017-08-03,9493.05
2,2017-08-03,72223.96
3,2017-08-03,56884.41
4,2017-08-03,6698.51
5,2017-08-03,3000.77
1,2017-08-04,9960.96
2,2017-08-04,83419.7
3,2017-08-04,35140.96
4,2017-08-04,7942.2
5,2017-08-04,3267.98
1,2017-08-05,10568.22
2,2017-08-05,86016.33
3,2017-08-05,32937.8
4,2017-08-05,3603.35
5,2017-08-05,3668.08
1,2017-08-06,7638.36
2,2017-08-06,70802.64
3,2017-08-06,48697.93
4,2017-08-06,3289.18
5,2017-08-06,4121.81
1,2017-08-07,10212.11
2,2017-08-07,64236.0
3,2017-08-07,54490.32
4,2017-08-07,7325.76
5,2017-08-07,3134.05
1,2017-08-08,10613.33
2,2017-08-08,84439.8
3,2017-08-08,53108.86
4,2017-08-08,6589.04
5,2017-08-08,2690.1
1,2017-08-09,10062.04
2,2017-08-09,83823.12
3,2017-08-09,56260.66
4,2017-08-09,6770.61
5,2017-08-09,3011.76
1,2017-08-10,9969.3
2,2017-08-10,72553.04
3,2017-08-10,54991.58
4,2017-08-10,6783.0
5,2017-08-10,2641.31
1,2017-08-11,9824.16
2,2017-08-11,82357.42
3,2017-08-11,34703.79
4,2017-08-11,6760.48
5,2017-08-11,2921.49
1,2017-08-12,8615.54
2,2017-08-12,89973.72
3,2017-08-12,26157.95
4,2017-08-12,3213.56
5,2017-08-12,2762.88
1,2017-08-13,6992.64
2,2017-08-13,57624.96
3,2017-08-13,46700.14
4,2017-08-13,2741.22
5,2017-08-13,2868.4
1,2017-08-14,9510.48
2,2017-08-14,46805.85
3,2017-08-14,44669.95
4,2017-08-14,6509.23
5,2017-08-14,2495.85
1,2017-08-15,9112.48
2,2017-08-15,81037.14
3,2017-08-15,50815.39
4,2017-08-15,7865.44
5,2017-08-15,2463.3
1,2017-08-16,11036.25
2,2017-08-16,83691.29
3,2017-08-16,52159.66
4,2017-08-16,7379.84
5,2017-08-16,3156.3
1,2017-08-17,10097.85
2,2017-08-17,79255.02
3,2017-08-17,55166.64
4,2017-08-17,7452.86
5,2017-08-17,2685.59
1,2017-08-18,10334.36
2,2017-08-18,77385.7
3,2017-08-18,30427.93
4,2017-08-18,6483.96
5,2017-08-18,3229.26
1,2017-08-19,8821.9
2,2017-08-19,79123.44
3,2017-08-19,25577.8
4,2017-08-19,4276.65
5,2017-08-19,2609.12
1,2017-08-20,6830.85
2,2017-08-20,55331.64
3,2017-08-20,29037.84
4,2017-08-20,3150.18
5,2017-08-20,2653.56
1,2017-08-21,6313.96
2,2017-08-21,60295.98
3,2017-08-21,39081.3
