n_sku,ds,y
4,2017-08-21,5985.25
5,2017-08-21,1847.0
1,2017-08-22,10062.0
2,2017-08-22,73961.0
3,2017-08-22,40290.0
4,2017-08-22,6573.0
5,2017-08-22,2730.0
1,2017-08-23,9960.0
2,2017-08-23,79682.0
3,2017-08-23,51941.0
4,2017-08-23,6676.0
5,2017-08-23,2671.0
1,2017-08-24,10285.0
2,2017-08-24,80538.0
3,2017-08-24,53454.0
4,2017-08-24,6499.0
5,2017-08-24,3136.0
1,2017-08-25,9760.0
2,2017-08-25,78511.0
3,2017-08-25,51552.0
4,2017-08-25,6361.0
5,2017-08-25,2854.0
1,2017-08-26,9249.0
2,2017-08-26,59675.0
3,2017-08-26,34901.0
4,2017-08-26,3592.0
5,2017-08-26,3269.0
1,2017-08-27,6396.0
2,2017-08-27,50884.0
3,2017-08-27,28033.0
4,2017-08-27,2934.0
5,2017-08-27,2021.0
1,2017-08-28,9804.0
2,2017-08-28,75314.0
3,2017-08-28,49516.0
4,2017-08-28,6603.0
5,2017-08-28,2587.0
1,2017-08-29,9670.0
2,2017-08-29,75534.0
3,2017-08-29,50505.0
4,2017-08-29,6438.0
5,2017-08-29,2836.0
1,2017-08-30,10736.0
2,2017-08-30,78439.0
3,2017-08-30,52461.0
4,2017-08-30,6657.0
5,2017-08-30,2844.0
1,2017-08-31,9194.0
2,2017-08-31,77889.0
3,2017-08-31,55283.0
4,2017-08-31,6579.0
5,2017-08-31,2951.0
1,2017-09-01,11363.0
2,2017-09-01,83824.0
3,2017-09-01,49567.0
4,2017-09-01,7120.0
5,2017-09-01,3249.0
1,2017-09-02,9407.0
2,2017-09-02,64105.0
3,2017-09-02,37753.0
4,2017-09-02,3560.0
5,2017-09-02,4094.0
1,2017-09-03,6256.0
2,2017-09-03,43438.0
3,2017-09-03,25051.0
4,2017-09-03,2487.0
5,2017-09-03,1782.0
1,2017-09-04,9973.0
2,2017-09-04,75169.0
3,2017-09-04,49013.0
4,2017-09-04,6591.0
5,2017-09-04,2615.0
1,2017-09-05,10025.0
2,2017-09-05,76966.0
3,2017-09-05,50501.0
4,2017-09-05,6855.0
5,2017-09-05,3232.0
1,2017-09-06,10650.0
2,2017-09-06,81042.0
3,2017-09-06,51773.0
4,2017-09-06,7166.0
5,2017-09-06,2908.0
1,2017-09-07,10445.0
2,2017-09-07,80109.0
3,2017-09-07,54457.0
4,2017-09-07,7214.0
5,2017-09-07,3337.0
1,2017-09-08,11216.0
2,2017-09-08,85437.0
3,2017-09-08,55736.0
4,2017-09-08,6613.0
5,2017-09-08,3508.0
1,2017-09-09,8999.0
2,2017-09-09,59021.0
3,2017-09-09,34713.0
4,2017-09-09,3473.0
5,2017-09-09,2912.0
1,2017-09-10,5593.0
2,2017-09-10,40975.0
3,2017-09-10,28760.5
4,2017-09-10,2130.0
5,2017-09-10,2106.0
1,2017-09-11,10125.0
2,2017-09-11,75782.0
3,2017-09-11,49737.0
4,2017-09-11,6059.0
5,2017-09-11,2383.0
1,2017-09-12,10099.0
2,2017-09-12,78362.0
3,2017-09-12,52292.0
4,2017-09-12,7067.0
5,2017-09-12,2901.0
1,2017-09-13,10300.0
2,2017-09-13,80914.0
3,2017-09-13,54417.0
4,2017-09-13,6882.0
5,2017-09-13,2980.0
1,2017-09-14,10781.0
2,2017-09-14,82545.0
3,2017-09-14,55986.0
4,2017-09-14,5989.0
5,2017-09-14,3193.0
1,2017-09-15,11105.0
2,2017-09-15,82726.0
3,2017-09-15,54744.0
4,2017-09-15,6150.0
5,2017-09-15,3406.0
1,2017-09-16,9789.0
2,2017-09-16,73102.0
3,2017-09-16,40320.0
4,2017-09-16,3874.0
5,2017-09-16,4279.0
1,2017-09-17,7376.0
2,2017-09-17,58463.0
3,2017-09-17,35676.0
4,2017-09-17,3856.0
5,2017-09-17,3097.0
1,2017-09-18,10612.0
2,2017-09-18,77162.0
3,2017-09-18,49079.0
4,2017-09-18,6577.0
5,2017-09-18,2489.0
1,2017-09-19,11008.0
2,2017-09-19,77875.0
3,2017-09-19,51936.0
4,2017-09-19,6819.0
5,2017-09-19,2763.0
1,2017-09-20,10881.0
2,2017-09-20,82060.0
3,2017-09-20,51820.0
4,2017-09-20,6709.0
5,2017-09-20,2838.0
1,2017-09-21,9823.0
2,2017-09-21,77430.0
3,2017-09-21,49662.0
4,2017-09-21,5960.0
5,2017-09-21,2906.0
1,2017-09-22,11135.0
2,2017-09-22,84687.0
3,2017-09-22,55722.0
4,2017-09-22,6295.0
5,2017-09-22,2767.0
1,2017-09-23,9087.0
2,2017-09-23,68455.0
3,2017-09-23,40274.0
4,2017-09-23,3738.0
5,2017-09-23,3861.0
1,2017-09-24,7043.0
2,2017-09-24,57021.0
3,2017-09-24,34273.0
4,2017-09-24,3104.0
5,2017-09-24,3094.0
1,2017-09-25,10193.0
2,2017-09-25,76130.0
3,2017-09-25,50486.0
4,2017-09-25,6697.0
5,2017-09-25,2556.0
1,2017-09-26,9681.0
2,2017-09-26,76975.0
3,2017-09-26,49914.0
4,2017-09-26,6617.0
5,2017-09-26,2628.0
1,2017-09-27,10899.0
2,2017-09-27,80500.0
3,2017-09-27,52892.0
4,2017-09-27,6422.0
5,2017-09-27,2708.0
1,2017-09-28,10956.0
2,2017-09-28,82979.0
3,2017-09-28,57403.0
4,2017-09-28,6253.0
5,2017-09-28,3043.0
1,2017-09-29,10606.0
2,2017-09-29,85775.0
3,2017-09-29,56110.0
4,2017-09-29,6885.0
5,2017-09-29,3489.0
1,2017-09-30,9662.0
2,2017-09-30,74368.0
3,2017-09-30,39451.0
4,2017-09-30,3593.0
5,2017-09-30,3541.0
1,2017-10-01,6764.0
2,2017-10-01,49945.0
3,2017-10-01,28173.0
4,2017-10-01,2903.0
5,2017-10-01,1822.0
1,2017-10-02,10425.0
2,2017-10-02,77088.0
3,2017-10-02,53084.0
4,2017-10-02,6588.0
5,2017-10-02,2649.0
1,2017-10-03,10384.0
2,2017-10-03,78884.0
3,2017-10-03,53594.0
4,2017-10-03,6727.0
5,2017-10-03,2838.0
1,2017-10-04,11069.0
2,2017-10-04,84693.0
3,2017-10-04,52847.0
4,2017-10-04,6718.0
5,2017-10-04,3030.0
1,2017-10-05,10410.0
2,2017-10-05,82513.0
3,2017-10-05,55050.0
4,2017-10-05,6790.0
5,2017-10-05,2854.0
1,2017-10-06,11265.0
2,2017-10-06,87208.0
3,2017-10-06,57343.0
4,2017-10-06,6864.0
5,2017-10-06,3395.0
1,2017-10-07,10087.0
2,2017-10-07,69266.0
3,2017-10-07,39759.0
4,2017-10-07,3876.0
5,2017-10-07,4150.0
1,2017-10-08,7153.0
2,2017-10-08,54099.0
3,2017-10-08,32002.0
4,2017-10-08,2921.0
5,2017-10-08,2368.0
1,2017-10-09,10296.0
2,2017-10-09,77560.0
3,2017-10-09,51851.0
4,2017-10-09,6499.0
5,2017-10-09,2782.0
1,2017-10-10,9283.0
2,2017-10-10,78182.0
3,2017-10-10,51076.0
4,2017-10-10,7043.0
5,2017-10-10,2910.0
1,2017-10-11,11426.0
2,2017-10-11,84503.0
3,2017-10-11,54656.0
4,2017-10-11,6914.0
5,2017-10-11,3330.0
1,2017-10-12,10793.0
2,2017-10-12,83275.0
3,2017-10-12,54907.0
4,2017-10-12,7259.0
5,2017-10-12,3065.0
1,2017-10-13,11527.0
2,2017-10-13,88718.0
3,2017-10-13,55109.0
4,2017-10-13,7364.0
5,2017-10-13,3328.0
1,2017-10-14,9550.0
2,2017-10-14,67898.0
3,2017-10-14,41013.0
4,2017-10-14,4566.0
5,2017-10-14,3905.0
1,2017-10-15,7456.0
2,2017-10-15,59141.0
3,2017-10-15,34559.0
4,2017-10-15,2640.0
5,2017-10-15,3185.0
1,2017-10-16,9554.6
2,2017-10-16,71923.0
3,2017-10-16,47685.8
4,2017-10-16,3583.0
5,2017-10-16,2092.0
1,2017-10-17,10828.0
2,2017-10-17,79812.0
3,2017-10-17,52590.0
4,2017-10-17,7557.0
5,2017-10-17,2902.0
1,2017-10-18,10545.0
2,2017-10-18,79058.0
3,2017-10-18,50548.0
4,2017-10-18,6973.0
5,2017-10-18,1529.0
1,2017-10-19,11068.0
2,2017-10-19,80945.0
3,2017-10-19,54397.0
4,2017-10-19,7337.0
5,2017-10-19,3322.0
1,2017-10-20,10744.0
2,2017-10-20,86203.0
3,2017-10-20,55731.0
4,2017-10-20,7511.0
5,2017-10-20,3883.0
1,2017-10-21,9097.0
2,2017-10-21,66059.0
3,2017-10-21,36096.0
4,2017-10-21,4091.0
5,2017-10-21,4024.0
1,2017-10-22,7238.0
2,2017-10-22,51969.0
3,2017-10-22,29874.0
4,2017-10-22,3013.0
5,2017-10-22,2576.0
1,2017-10-23,9947.0
2,2017-10-23,76975.0
3,2017-10-23,50922.0
4,2017-10-23,7276.0
5,2017-10-23,2806.0
1,2017-10-24,10324.0
2,2017-10-24,79764.0
3,2017-10-24,51618.0
4,2017-10-24,7161.0
5,2017-10-24,2328.0
1,2017-10-25,10791.0
2,2017-10-25,81800.0
3,2017-10-25,54711.0
4,2017-10-25,7222.0
5,2017-10-25,3124.0
1,2017-10-26,11014.0
2,2017-10-26,83565.0
3,2017-10-26,55336.0
4,2017-10-26,7333.0
5,2017-10-26,3182.0
1,2017-10-27,10963.0
2,2017-10-27,84794.0
3,2017-10-27,54523.0
4,2017-10-27,7219.0
5,2017-10-27,3580.0
1,2017-10-28,9348.0
2,2017-10-28,68420.0
3,2017-10-28,41168.0
4,2017-10-28,4255.0
5,2017-10-28,4514.0
1,2017-10-29,7103.0
2,2017-10-29,54663.0
3,2017-10-29,33195.0
4,2017-10-29,3741.0
5,2017-10-29,2355.0
1,2017-10-30,10266.0
2,2017-10-30,78079.0
3,2017-10-30,50905.0
4,2017-10-30,6980.0
5,2017-10-30,2888.0
1,2017-10-31,10916.0
2,2017-10-31,76715.0
3,2017-10-31,51917.0
4,2017-10-31,6878.0
5,2017-10-31,3179.0
1,2017-11-01,11016.0
2,2017-11-01,83095.0
3,2017-11-01,54811.0
4,2017-11-01,7278.0
5,2017-11-01,3389.0
1,2017-11-02,10949.0
2,2017-11-02,81217.0
3,2017-11-02,53195.0
4,2017-11-02,6951.0
5,2017-11-02,3313.0
1,2017-11-03,11306.0
2,2017-11-03,87749.0
3,2017-11-03,56919.0
4,2017-11-03,7239.0
5,2017-11-03,3958.0
1,2017-11-04,10354.0
2,2017-11-04,70721.0
3,2017-11-04,41299.0
4,2017-11-04,4000.0
5,2017-11-04,4206.0
1,2017-11-05,7482.0
2,2017-11-05,60418.0
3,2017-11-05,35225.0
4,2017-11-05,2854.0
5,2017-11-05,2977.0
1,2017-11-06,10663.0
2,2017-11-06,79751.0
3,2017-11-06,48788.0
4,2017-11-06,6438.0
5,2017-11-06,2523.0
1,2017-11-07,10533.0
2,2017-11-07,78929.0
3,2017-11-07,53791.0
4,2017-11-07,7109.0
5,2017-11-07,2433.0
1,2017-11-08,11189.0
2,2017-11-08,82637.0
3,2017-11-08,54611.0
4,2017-11-08,7150.0
5,2017-11-08,3043.0
1,2017-11-09,11457.0
2,2017-11-09,84678.0
3,2017-11-09,57235.0
4,2017-11-09,6847.0
5,2017-11-09,3345.0
1,2017-11-10,10998.0
2,2017-11-10,86980.0
3,2017-11-10,58642.0
4,2017-11-10,7138.0
5,2017-11-10,3741.0
1,2017-11-11,9768.0
2,2017-11-11,69071.0
3,2017-11-11,43354.0
4,2017-11-11,4118.0
5,2017-11-11,4210.0
1,2017-11-12,7458.0
2,2017-11-12,56832.0
3,2017-11-12,32040.0
4,2017-11-12,3289.0
5,2017-11-12,2214.0
1,2017-11-13,10450.0
2,2017-11-13,78164.0
3,2017-11-13,53121.0
4,2017-11-13,6829.0
5,2017-11-13,2300.0
1,2017-11-14,10397.0
2,2017-11-14,79082.0
3,2017-11-14,53273.0
4,2017-11-14,6987.0
5,2017-11-14,1835.0
1,2017-11-15,11353.0
2,2017-11-15,83972.0
3,2017-11-15,53768.0
4,2017-11-15,7046.0
5,2017-11-15,2973.0
1,2017-11-16,11402.0
2,2017-11-16,85399.0
3,2017-11-16,56086.0
4,2017-11-16,7275.0
5,2017-11-16,3376.0
1,2017-11-17,11003.0
2,2017-11-17,86621.0
3,2017-11-17,57200.0
4,2017-11-17,7482.0
5,2017-11-17,3464.0
1,2017-11-18,9265.0
2,2017-11-18,67460.0
3,2017-11-18,39540.0
4,2017-11-18,4541.0
5,2017-11-18,3726.0
1,2017-11-19,7098.0
2,2017-11-19,59422.0
3,2017-11-19,37630.0
4,2017-11-19,3427.0
5,2017-11-19,2651.0
1,2017-11-20,9668.25
2,2017-11-20,70708.5
3,2017-11-20,45401.0
4,2017-11-20,5846.25
5,2017-11-20,1359.0
1,2017-11-21,10993.0
2,2017-11-21,84537.0
3,2017-11-21,54295.0
4,2017-11-21,7387.0
5,2017-11-21,2940.0
1,2017-11-22,10912.0
2,2017-11-22,83091.0
3,2017-11-22,55223.0
4,2017-11-22,7257.0
5,2017-11-22,3729.0
1,2017-11-23,11219.0
2,2017-11-23,84763.0
3,2017-11-23,58307.0
4,2017-11-23,6740.0
5,2017-11-23,3613.0
1,2017-11-24,9663.0
2,2017-11-24,83863.0
3,2017-11-24,59528.0
4,2017-11-24,6387.0
5,2017-11-24,3948.0
1,2017-11-25,9582.0
2,2017-11-25,69621.0
3,2017-11-25,41808.0
4,2017-11-25,4234.0
5,2017-11-25,4311.0
1,2017-11-26,7634.0
2,2017-11-26,59366.0
3,2017-11-26,36585.0
4,2017-11-26,3685.0
5,2017-11-26,3150.0
1,2017-11-27,10726.0
2,2017-11-27,80344.0
3,2017-11-27,53639.0
4,2017-11-27,7062.0
5,2017-11-27,3018.0
1,2017-11-28,10794.0
2,2017-11-28,82348.0
3,2017-11-28,55089.0
4,2017-11-28,7151.0
5,2017-11-28,3249.0
1,2017-11-29,10998.0
2,2017-11-29,87194.0
3,2017-11-29,53783.0
4,2017-11-29,7486.0
5,2017-11-29,3533.0
1,2017-11-30,10919.0
2,2017-11-30,85987.0
3,2017-11-30,58446.0
4,2017-11-30,7425.0
5,2017-11-30,3457.0
1,2017-12-01,11585.0
2,2017-12-01,86857.0
3,2017-12-01,58603.0
4,2017-12-01,7087.0
5,2017-12-01,4098.0
1,2017-12-02,10204.0
2,2017-12-02,70725.0
3,2017-12-02,42095.0
4,2017-12-02,4139.0
5,2017-12-02,3108.0
1,2017-12-03,7092.0
2,2017-12-03,53864.0
3,2017-12-03,31325.0
4,2017-12-03,3696.0
5,2017-12-03,2208.0
1,2017-12-04,10322.0
2,2017-12-04,80292.0
3,2017-12-04,53468.0
4,2017-12-04,7190.0
5,2017-12-04,3007.0
1,2017-12-05,9969.0
2,2017-12-05,83213.0
3,2017-12-05,55477.0
4,2017-12-05,7372.0
5,2017-12-05,3290.0
1,2017-12-06,11531.0
2,2017-12-06,87739.0
3,2017-12-06,55929.0
4,2017-12-06,7514.0
5,2017-12-06,3286.0
1,2017-12-07,11628.0
2,2017-12-07,90599.0
3,2017-12-07,59053.0
4,2017-12-07,6701.0
5,2017-12-07,3657.0
1,2017-12-08,10460.0
2,2017-12-08,80763.8
3,2017-12-08,35928.0
4,2017-12-08,3636.0
5,2017-12-08,3314.0
1,2017-12-09,9913.0
2,2017-12-09,63081.0
3,2017-12-09,36032.0
4,2017-12-09,3155.0
5,2017-12-09,3022.0
1,2017-12-10,8462.0
2,2017-12-10,56429.0
3,2017-12-10,38349.0
4,2017-12-10,2845.0
5,2017-12-10,2094.0
1,2017-12-11,12687.0
2,2017-12-11,89204.0
3,2017-12-11,51831.0
4,2017-12-11,4720.0
5,2017-12-11,3102.0
1,2017-12-12,12531.0
2,2017-12-12,85388.0
3,2017-12-12,50875.0
4,2017-12-12,4399.0
5,2017-12-12,3564.0
1,2017-12-13,10331.0
2,2017-12-13,80107.0
3,2017-12-13,49441.0
4,2017-12-13,4437.0
5,2017-12-13,3441.0
1,2017-12-14,11552.0
2,2017-12-14,85462.0
3,2017-12-14,49571.0
4,2017-12-14,6059.0
5,2017-12-14,3618.0
1,2017-12-15,11500.0
2,2017-12-15,85160.0
3,2017-12-15,58212.0
4,2017-12-15,7144.0
5,2017-12-15,4302.0
1,2017-12-16,9807.0
2,2017-12-16,68237.0
3,2017-12-16,41373.0
4,2017-12-16,4223.0
5,2017-12-16,4045.0
1,2017-12-17,7841.0
2,2017-12-17,54777.0
3,2017-12-17,34586.0
4,2017-12-17,3224.0
5,2017-12-17,2693.0
1,2017-12-18,11348.0
2,2017-12-18,77580.0
3,2017-12-18,37380.0
4,2017-12-18,6730.0
5,2017-12-18,2937.0
1,2017-12-19,11643.0
2,2017-12-19,78199.0
3,2017-12-19,49980.0
4,2017-12-19,6413.0
5,2017-12-19,3088.0
1,2017-12-20,11107.0
2,2017-12-20,87931.0
3,2017-12-20,57492.0
4,2017-12-20,7836.0
5,2017-12-20,3122.0
1,2017-12-21,11628.0
2,2017-12-21,90631.0
3,2017-12-21,59078.0
4,2017-12-21,7684.0
5,2017-12-21,3213.0
1,2017-12-22,11325.0
2,2017-12-22,91708.0
3,2017-12-22,55334.0
4,2017-12-22,7348.0
5,2017-12-22,3424.0
1,2017-12-23,9857.0
2,2017-12-23,66790.0
3,2017-12-23,35769.0
4,2017-12-23,4430.0
5,2017-12-23,3089.0
1,2017-12-24,5719.0
2,2017-12-24,47513.0
3,2017-12-24,23085.0
4,2017-12-24,1626.0
5,2017-12-24,2262.0
1,2017-12-25,10359.0
2,2017-12-25,73925.5
3,2017-12-25,41840.75
4,2017-12-25,5164.0
5,2017-12-25,1624.0
1,2017-12-26,10419.0
2,2017-12-26,77400.0
3,2017-12-26,49358.0
4,2017-12-26,6789.0
5,2017-12-26,2535.0
1,2017-12-27,10613.0
2,2017-12-27,78358.0
3,2017-12-27,52365.0
4,2017-12-27,7561.0
5,2017-12-27,2788.0
1,2017-12-28,11502.0
2,2017-12-28,84315.0
3,2017-12-28,53432.0
4,2017-12-28,7405.0
5,2017-12-28,2797.0
1,2017-12-29,10471.0
2,2017-12-29,82500.0
3,2017-12-29,50024.0
4,2017-12-29,7208.0
5,2017-12-29,2661.0
1,2017-12-30,7368.0
2,2017-12-30,57218.0
3,2017-12-30,30326.0
4,2017-12-30,3994.0
5,2017-12-30,1869.0
1,2017-12-31,6733.6
2,2017-12-31,50428.0
3,2017-12-31,29004.8
4,2017-12-31,2576.4
5,2017-12-31,1238.0
1,2018-01-01,6494.0
2,2018-01-01,66451.8
3,2018-01-01,42477.2
4,2018-01-01,5419.2
5,2018-01-01,912.0
1,2018-01-02,10335.0
2,2018-01-02,72481.0
3,2018-01-02,44655.0
4,2018-01-02,6299.0
5,2018-01-02,1818.0
1,2018-01-03,9425.0
2,2018-01-03,72829.0
3,2018-01-03,46010.0
4,2018-01-03,6597.0
5,2018-01-03,2090.0
1,2018-01-04,9770.0
2,2018-01-04,74560.0
3,2018-01-04,45763.0
4,2018-01-04,6649.0
5,2018-01-04,2306.0
1,2018-01-05,10273.0
2,2018-01-05,75528.0
3,2018-01-05,45840.0
4,2018-01-05,6649.0
5,2018-01-05,2362.0
1,2018-01-06,7658.0
2,2018-01-06,55337.0
3,2018-01-06,30606.0
4,2018-01-06,3742.0
5,2018-01-06,2148.0
1,2018-01-07,5636.0
2,2018-01-07,45084.0
3,2018-01-07,27135.0
4,2018-01-07,3136.0
5,2018-01-07,1487.0
1,2018-01-08,9541.0
2,2018-01-08,72745.0
3,2018-01-08,46063.0
4,2018-01-08,6382.0
5,2018-01-08,1962.0
1,2018-01-09,9452.0
2,2018-01-09,72433.0
3,2018-01-09,46372.0
4,2018-01-09,6406.0
5,2018-01-09,2254.0
1,2018-01-10,9441.0
2,2018-01-10,72732.0
3,2018-01-10,47030.0
4,2018-01-10,6300.0
5,2018-01-10,2275.0
1,2018-01-11,9651.0
2,2018-01-11,74591.0
3,2018-01-11,47311.0
4,2018-01-11,6476.0
5,2018-01-11,2386.0
1,2018-01-12,9619.0
2,2018-01-12,78440.0
3,2018-01-12,48744.0
4,2018-01-12,6382.0
5,2018-01-12,2485.0
1,2018-01-13,7528.0
2,2018-01-13,55068.0
3,2018-01-13,30624.0
4,2018-01-13,3922.0
5,2018-01-13,1933.0
1,2018-01-14,5779.0
2,2018-01-14,41324.0
3,2018-01-14,24875.0
4,2018-01-14,3007.0
5,2018-01-14,1278.0
1,2018-01-15,9327.0
2,2018-01-15,71442.0
3,2018-01-15,46837.0
4,2018-01-15,6607.0
5,2018-01-15,2066.0
1,2018-01-16,9461.0
2,2018-01-16,72641.0
3,2018-01-16,47094.0
4,2018-01-16,6413.0
5,2018-01-16,2288.0
1,2018-01-17,9311.0
2,2018-01-17,72865.0
3,2018-01-17,47233.0
4,2018-01-17,6091.0
5,2018-01-17,2259.0
1,2018-01-18,9514.0
2,2018-01-18,73760.0
3,2018-01-18,48655.0
4,2018-01-18,6051.0
5,2018-01-18,2516.0
1,2018-01-19,9656.0
2,2018-01-19,76422.0
3,2018-01-19,49015.0
4,2018-01-19,6188.0
5,2018-01-19,2700.0
1,2018-01-20,7290.0
2,2018-01-20,56485.0
3,2018-01-20,32365.0
4,2018-01-20,3446.0
5,2018-01-20,2175.0
1,2018-01-21,5528.0
2,2018-01-21,45607.0
3,2018-01-21,27224.0
4,2018-01-21,2893.0
5,2018-01-21,1347.0
1,2018-01-22,9648.0
2,2018-01-22,73432.0
3,2018-01-22,47925.0
4,2018-01-22,6214.0
5,2018-01-22,1964.0
1,2018-01-23,9306.0
2,2018-01-23,71156.0
3,2018-01-23,46802.0
4,2018-01-23,5834.0
5,2018-01-23,2201.0
1,2018-01-24,9542.0
2,2018-01-24,74434.0
3,2018-01-24,48408.0
4,2018-01-24,5807.0
5,2018-01-24,2339.0
1,2018-01-25,9940.0
2,2018-01-25,75667.0
3,2018-01-25,48885.0
4,2018-01-25,5486.0
5,2018-01-25,2350.0
1,2018-01-26,10062.0
2,2018-01-26,75037.0
3,2018-01-26,49780.0
4,2018-01-26,5986.0
5,2018-01-26,2535.0
1,2018-01-27,7598.0
2,2018-01-27,56888.0
3,2018-01-27,32848.0
4,2018-01-27,3348.0
5,2018-01-27,2147.0
1,2018-01-28,6080.0
2,2018-01-28,48968.0
3,2018-01-28,30042.0
4,2018-01-28,2742.0
5,2018-01-28,1614.0
1,2018-01-29,9642.0
2,2018-01-29,70726.0
3,2018-01-29,49552.0
4,2018-01-29,5922.0
5,2018-01-29,2034.0
1,2018-01-30,10292.0
2,2018-01-30,76626.0
3,2018-01-30,46960.0
4,2018-01-30,5808.0
5,2018-01-30,2321.0
1,2018-01-31,10015.0
2,2018-01-31,78610.0
3,2018-01-31,50488.0
4,2018-01-31,5973.0
5,2018-01-31,2464.0
1,2018-02-01,9981.0
2,2018-02-01,79117.0
3,2018-02-01,51081.0
4,2018-02-01,6064.0
5,2018-02-01,2317.5
1,2018-02-02,10443.0
2,2018-02-02,80961.0
3,2018-02-02,51649.0
4,2018-02-02,5932.0
5,2018-02-02,2748.0
1,2018-02-03,7533.0
2,2018-02-03,58299.0
3,2018-02-03,34539.0
4,2018-02-03,3433.0
5,2018-02-03,2813.0
1,2018-02-04,6210.0
2,2018-02-04,49032.0
3,2018-02-04,29028.0
4,2018-02-04,2795.0
5,2018-02-04,1727.0
1,2018-02-05,9972.0
2,2018-02-05,75860.0
3,2018-02-05,48973.0
4,2018-02-05,5706.0
5,2018-02-05,2186.0
1,2018-02-06,10103.0
2,2018-02-06,74985.0
3,2018-02-06,48442.0
4,2018-02-06,5738.0
5,2018-02-06,2572.0
1,2018-02-07,9883.0
2,2018-02-07,78661.0
3,2018-02-07,50635.0
4,2018-02-07,5685.0
5,2018-02-07,2657.0
1,2018-02-08,10332.0
2,2018-02-08,78958.0
3,2018-02-08,53038.0
4,2018-02-08,5544.0
5,2018-02-08,2679.0
1,2018-02-09,10356.0
2,2018-02-09,78162.0
3,2018-02-09,52275.0
4,2018-02-09,6111.0
5,2018-02-09,2710.0
1,2018-02-10,7413.0
2,2018-02-10,56627.0
3,2018-02-10,36244.0
4,2018-02-10,3887.0
5,2018-02-10,2394.0
1,2018-02-11,5432.0
2,2018-02-11,45702.0
3,2018-02-11,31288.0
4,2018-02-11,2583.0
5,2018-02-11,1567.0
1,2018-02-12,8916.25
2,2018-02-12,61979.75
3,2018-02-12,45291.0
4,2018-02-12,4871.5
5,2018-02-12,1599.0
1,2018-02-13,9426.75
2,2018-02-13,61806.5
3,2018-02-13,45175.0
4,2018-02-13,5011.0
5,2018-02-13,1416.0
1,2018-02-14,11450.0
2,2018-02-14,82781.0
3,2018-02-14,53240.0
4,2018-02-14,5564.0
5,2018-02-14,2402.0
1,2018-02-15,10715.0
2,2018-02-15,79164.0
3,2018-02-15,50867.0
4,2018-02-15,5497.0
5,2018-02-15,2792.0
1,2018-02-16,10752.0
2,2018-02-16,81323.0
3,2018-02-16,52257.0
4,2018-02-16,5345.0
5,2018-02-16,2779.0
1,2018-02-17,8074.0
2,2018-02-17,60813.0
3,2018-02-17,35872.0
4,2018-02-17,3497.0
5,2018-02-17,2932.0
1,2018-02-18,6097.0
2,2018-02-18,47641.0
3,2018-02-18,29491.0
4,2018-02-18,3016.0
5,2018-02-18,1918.0
1,2018-02-19,9986.0
2,2018-02-19,65928.0
3,2018-02-19,49655.0
4,2018-02-19,5754.0
5,2018-02-19,2420.0
1,2018-02-20,10410.0
2,2018-02-20,64464.0
3,2018-02-20,51316.0
4,2018-02-20,5667.0
5,2018-02-20,2825.0
1,2018-02-21,11537.0
2,2018-02-21,58166.0
3,2018-02-21,33815.0
4,2018-02-21,4286.0
5,2018-02-21,2696.0
1,2018-02-22,10119.0
2,2018-02-22,59646.0
3,2018-02-22,54615.0
4,2018-02-22,6107.0
5,2018-02-22,2842.0
1,2018-02-23,11494.0
2,2018-02-23,64497.0
3,2018-02-23,54794.0
4,2018-02-23,5941.0
5,2018-02-23,3576.0
1,2018-02-24,8597.0
2,2018-02-24,54764.0
3,2018-02-24,37374.0
4,2018-02-24,3591.0
5,2018-02-24,3357.0
1,2018-02-25,6704.0
2,2018-02-25,50506.0
3,2018-02-25,33137.0
4,2018-02-25,3275.0
5,2018-02-25,2258.0
1,2018-02-26,10009.0
2,2018-02-26,62189.0
3,2018-02-26,53324.0
4,2018-02-26,5500.0
5,2018-02-26,2552.0
1,2018-02-27,10941.0
2,2018-02-27,62711.0
3,2018-02-27,54062.0
4,2018-02-27,5867.0
5,2018-02-27,2872.0
1,2018-02-28,11334.0
2,2018-02-28,72172.0
3,2018-02-28,54646.0
4,2018-02-28,5548.0
5,2018-02-28,2771.0
1,2018-03-01,11087.0
2,2018-03-01,71687.0
3,2018-03-01,53241.0
4,2018-03-01,5414.0
5,2018-03-01,3208.0
1,2018-03-02,11612.0
2,2018-03-02,74517.0
3,2018-03-02,54213.0
4,2018-03-02,5732.0
5,2018-03-02,3684.0
1,2018-03-03,9234.0
2,2018-03-03,61708.0
3,2018-03-03,39101.0
4,2018-03-03,3468.0
5,2018-03-03,4035.0
1,2018-03-04,6834.0
2,2018-03-04,48651.0
3,2018-03-04,31495.0
4,2018-03-04,2870.0
5,2018-03-04,2575.0
1,2018-03-05,10716.0
2,2018-03-05,67078.0
3,2018-03-05,52952.0
4,2018-03-05,5079.0
5,2018-03-05,2637.0
1,2018-03-06,10713.0
2,2018-03-06,67721.0
3,2018-03-06,52291.0
4,2018-03-06,5011.0
5,2018-03-06,2774.0
1,2018-03-07,10680.0
2,2018-03-07,69947.0
3,2018-03-07,55402.0
4,2018-03-07,4175.0
5,2018-03-07,3209.0
1,2018-03-08,11902.0
2,2018-03-08,75618.0
3,2018-03-08,47493.0
4,2018-03-08,5489.0
5,2018-03-08,3094.0
1,2018-03-09,11741.0
2,2018-03-09,82913.0
